id,focus,signal,slack,drag,confidence,score,lane
l001,lineage depth,35,33,6,25,191,ship
l002,partition skew,35,34,6,55,253,ship
l003,quality gap,35,35,6,85,315,ship
l004,schema drift,35,36,18,25,137,watch
l005,lineage depth,35,37,18,55,199,ship
l006,partition skew,35,38,18,85,261,ship
l007,quality gap,35,39,34,25,63,hold
l008,schema drift,35,40,34,55,125,watch
l009,lineage depth,35,41,34,85,187,watch
l010,partition skew,60,42,6,25,284,ship
l011,quality gap,60,43,6,55,346,ship
l012,schema drift,60,44,6,85,408,ship
l013,lineage depth,60,45,18,25,230,ship
l014,partition skew,60,46,18,55,292,ship
l015,quality gap,60,47,18,85,354,ship
l016,schema drift,60,48,34,25,156,watch
l017,lineage depth,60,32,34,55,184,watch
l018,partition skew,60,33,34,85,246,ship
l019,quality gap,85,34,6,25,343,ship
l020,schema drift,85,35,6,55,405,ship
l021,lineage depth,85,36,6,85,467,ship
l022,partition skew,85,37,18,25,289,ship
l023,quality gap,85,38,18,55,351,ship
l024,schema drift,85,39,18,85,413,ship
l025,lineage depth,85,40,34,25,215,ship
l026,partition skew,85,41,34,55,277,ship
l027,quality gap,85,42,34,85,339,ship
